,date,title,prob_1,prob_5,prob_10,prob_20
23658,2021.04.29 09:55,스마트폰 가전 선전에 삼성전자 1분기 영업익 45% 늘었다 [종합],70.0,60.0,50.0,40.0
23659,2021.04.29 08:43,"[속보] 삼성전자, 1분기 매출 65조3885억원…전년比 18.2%↑",75.0,65.0,55.0,45.0
23660,2021.04.29 08:42,삼성전자 1분기 영업이익 9조3829억원…작년 대비 45% 증가,80.0,70.0,60.0,50.0
23661,2021.04.29 08:26,삼성전자 `갤럭시 북 프로` 시리즈 사전 판매 29일부터 12일간 진행,70.0,60.0,50.0,40.0
23662,2021.04.29 08:17,"예능서 `삼성전자` 힘껏 외쳤던 여배우, 지금 출연중인 광고가…",60.0,50.0,40.0,30.0
23663,2021.04.30 17:44,"이재용, 삼성생명·물산 통해 `그룹 핵심` 삼성전자 지배력 높여",75.0,65.0,55.0,45.0
23664,2021.04.30 16:40,[속보] 삼성전자도 법정 상속비율대로…이재용 5539만주 받아,80.0,70.0,60.0,50.0
23665,2021.04.30 16:10,"삼성전자, 구글·애플 제치고 세계서 가장 인기있는 IT기업됐다",70.0,60.0,50.0,40.0
23666,2021.04.30 11:01,"삼성전자, 가정의달 5월 맞아 `갤럭시 패밀리 페스타` 진행",75.0,65.0,55.0,45.0
23667,2021.04.30 06:38,전전긍긍 삼성전자! 지금 팔면 안 됩니다 [자이앤트썰],60.0,50.0,40.0,30.0
23668,2021.04.30 04:01,"2분기 서버 반도체 수요 증가…""삼성전자 목표가 11만원""",70.0,60.0,50.0,40.0
23669,2021.05.01 18:00,"5월 21일, 삼성전자 SK하이닉스 운명의 기로에 선다",75.0,65.0,55.0,45.0
23670,2021.05.02 18:03,삼성전자 큰손 된 동학개미…국민연금 기관 제쳤다,80.0,70.0,60.0,50.0
23671,2021.05.02 17:59,국민 10명중 1명이 삼성전자 주주...1분기에만 주주 200만명 늘었다,75.0,65.0,55.0,45.0
23672,2021.05.02 17:26,삼성전자가 선점 나선 새 먹거리는?,70.0,60.0,50.0,40.0
23673,2021.05.03 21:42,이재용 상속세 내려고 삼성전자 주식 법원에 공탁,75.0,65.0,55.0,45.0
23674,2021.05.03 17:37,[포토] 삼성전자 비대면 커피 주문 솔루션,70.0,60.0,50.0,40.0
23675,2021.05.03 14:55,"삼성전자 ‘국민가전 페스타’, 가정의 달 맞아 5월 한 달간 `가족사랑 선물전` 실시",75.0,65.0,55.0,45.0
23676,2021.05.03 13:34,삼성전자 `패밀리허브` 비스포크 냉장고 신제품 출시,70.0,60.0,50.0,40.0
23677,2021.05.04 23:14,"삼성전자 어쩌나…TSMC, 美애리조나 반도체 공장 5곳 증설한다",75.0,65.0,55.0,45.0
23678,2021.05.04 23:01,"""삼성전자 TSMC 따라잡자""…인텔 두달새 38조 투자",70.0,60.0,50.0,40.0
23679,2021.05.04 09:06,"SK텔레콤, 자사주 2조 6000억원 전격 소각…삼성전자 이어 최대금액",75.0,65.0,55.0,45.0
23680,2021.05.05 17:26,[단독] 삼성전자 평택 3캠퍼스 착공 임박…D램 낸드 초격차 속도낸다,70.0,60.0,50.0,40.0
23681,2021.05.05 13:44,삼성전자 미성년 주주 11만5천명,75.0,65.0,55.0,45.0
23682,2021.05.06 17:42,"TSMC에 맞서는 삼성전자, 이젠 `반도체 패키징` 초격차",70.0,60.0,50.0,40.0
23683,2021.05.06 16:02,유럽 5G 시장 선점 나선 삼성전자…폴란드 통신사와 5G 테스트,75.0,65.0,55.0,45.0
23684,2021.05.06 11:01,"`복수 칩 1개 패키지 안에` 속도↑ 면적↓…삼성전자, I-Cube4 개발",70.0,60.0,50.0,40.0
23685,2021.05.07 09:02,[MK 분양뉴스] `삼성전자` 정문 앞 상업용 빌딩 `고덕 센트리마`,75.0,65.0,55.0,45.0
23686,2021.05.07 09:02,[MK 분양뉴스] `삼성전자` 정문 앞 상업용 빌딩 `고덕 센트리마`,75.0,65.0,55.0,45.0
23687,2021.05.08 11:00,삼성전자 경쟁사 맹추격 따돌릴 비장의 무기...평택 3번째 반도체 공장,70.0,60.0,50.0,40.0
23688,2021.05.09 17:48,"삼성전자 세금부담률, 구글 애플 아마존 2배…닛케이 분석",75.0,65.0,55.0,45.0
23689,2021.05.10 17:35,"삼성전자 10위, TSMC 7위…코로나 1년 가장 웃은 기업은?",10.0,20.0,30.0,40.0
23690,2021.05.10 08:55,삼성전자 최고 경영진 잇딴 자사주 매입…주가 오를까?,60.0,70.0,80.0,90.0
23691,2021.05.10 08:15,"삼성전자, 케냐 난민촌 청소년들 위해 `갤럭시탭` 1000대 기부",50.0,60.0,70.0,80.0
23692,2021.05.11 17:33,"""미국 반도체 배터리 투자 결단해라""…바이든 행정부, 삼성전자 불러 또 투자 압박",30.0,40.0,50.0,60.0
23693,2021.05.11 11:01,"삼성전자, 차세대 인터페이스 기반 D램 메모리 기술 개발…업계 최초",70.0,80.0,90.0,95.0
23694,2021.05.11 10:18,"한달전 웨이퍼 들고 나왔던 바이든, 삼성전자 또 호출…투자 압박하나",40.0,50.0,60.0,70.0
23695,2021.05.11 08:42,지금은 삼성전자보다 SK하이닉스를 눈여겨볼 때 [자이앤트썰],20.0,30.0,40.0,50.0
23696,2021.05.12 17:41,삼성전자 장중 7만원대 터치…간신히 지킨 `8만전자`,80.0,90.0,95.0,98.0
23697,2021.05.12 17:19,맥못추는 삼성전자…외국인 매도폭탄에 장중 7만전자,30.0,40.0,50.0,60.0
23698,2021.05.12 15:52,TSMC 실적 부진 쇼크에…삼성 `8만 전자` 무너졌다,40.0,50.0,60.0,70.0
23699,2021.05.12 15:49,"외국인 1조 ‘팔자’에…삼성전자, 장중 ‘7만전자’로",30.0,40.0,50.0,60.0
23700,2021.05.12 14:42,"삼성전자, 맞춤형 가전 `비스포크` 글로벌 시장 확대 선언",60.0,70.0,80.0,90.0
23701,2021.05.12 08:55,3GPP 무선접속기술분과 의장에 삼성전자 김윤선 마스터 선출,50.0,60.0,70.0,80.0
23702,2021.05.13 22:28,화학제품 슈퍼사이클…삼성전자 보고서보다 검색량 많은 이 종목,30.0,40.0,50.0,60.0
23703,2021.05.13 16:03,"""TSMC 잡아라"" 삼성전자 비메모리 171조 쏟아붓는다…2030년까지",70.0,80.0,90.0,95.0
23704,2021.05.13 10:50,500만 주주 전전긍긍…`8만 전자` 깨진 삼성전자 슈퍼사이클 반등 가능성은,40.0,50.0,60.0,70.0
23705,2021.05.13 10:28,"[아이넷 AI 로봇 기자] 제이티(089790), 삼성전자(주)와 153억원 규모 계약 체결",50.0,60.0,70.0,80.0
23706,2021.05.13 08:07,"""이건희가 탐낼만 했네"" 삼성전자 보다 잘나가는 TSMC의 성공 이유",60.0,70.0,80.0,90.0
23707,2021.05.14 14:02,"기기간 연결을 자유롭게…삼성전자, 갤럭시 북·프로·프로360 3종 출시",70.0,80.0,90.0,95.0
23708,2021.05.14 11:02,"""삼성전자 특별배당 영향""…삼성생명 1분기 순익 1조881억원, 전년비 373.2%↑",60.0,70.0,80.0,90.0
23709,2021.05.14 08:17,[MK 분양뉴스] ‘삼성전자’ 정문 앞 상업용 빌딩 ‘고덕 센트리마’,30.0,40.0,50.0,60.0
23710,2021.05.16 13:03,"""수백억달러는 기본""…TSMC 인텔 파격 투자 삼성전자 `플러스 알파`로 대응하나",40.0,50.0,60.0,70.0
23711,2021.05.16 06:55,"삼성전자 `7만 전자` 추락했지만…증권고수는 ""내년 상반기까지 좋다""",50.0,60.0,70.0,80.0
23712,2021.05.17 19:06,"""투자 고용 창출 본분 충실히""…삼성전자 국내 직원수 11만명 넘었다",60.0,70.0,80.0,90.0
23713,2021.05.18 17:40,TSMC 잡아라…삼성전자 비메모리 초격차 비밀 병기 `차세대 전력 반도체`,70.0,80.0,90.0,95.0
23714,2021.05.18 11:01,"삼성전자, 성능 극대화·전력 최소화…전력관리 반도체 3종 공개",60.0,70.0,80.0,90.0
23715,2021.05.19 16:40,"스마트폰부터 웨어러블까지…삼성전자, 구글과 IT동맹 강화",50.0,60.0,70.0,80.0
23716,2021.05.19 11:17,삼성전자서비스 `재능기부`,40.0,50.0,60.0,70.0
23717,2021.05.19 10:28,"삼성전자, 사내 창업자 발굴 박차",50.0,60.0,70.0,80.0
23718,2021.05.20 17:30,[포토] 삼성전자 무풍에어컨 신제품 2종 공개,60.0,70.0,80.0,90.0
23719,2021.05.20 13:39,"삼성전자, `비스포크` 무풍에어컨 벽걸이로도 출시",70.0,80.0,90.0,95.0
23720,2021.05.20 11:01,"`비스포크` 무풍 라인업 확대한 삼성전자, 오늘부터 예약판매 돌입",70.0,80.0,90.0,95.0
23721,2021.05.21 17:10,삼성전자 터키에 스마트폰 공장…8년만에 해외 생산기지 확대나서,40.0,50.0,60.0,70.0
23722,2021.05.21 14:56,"삼성전자 SK하이닉스 전망 좋네…""내년 메모리 반도체 사상 최대 매출"" IC인사이츠 분석",60.0,70.0,80.0,90.0
23723,2021.05.21 04:01,"삼성전자, `비스포크` 정수기·공기청정기…더 깔끔하게 더 세련되게",70.0,80.0,90.0,95.0
23724,2021.05.22 23:56,미국에서 인기 있는 생활가전 색상은? 삼성·LG전자 맞춤형 가전 해외로 진출,50.0,60.0,70.0,80.0
23725,2021.05.23 16:58,"""10만 전자는 꿈?""…증권사 2곳 삼성전자 목표주가 떨어뜨렸다 이유는",40.0,50.0,60.0,70.0
23726,2021.05.23 08:30,"동학개미 사랑 삼성전자, 외국인은 올해만 10조 팔았다",30.0,40.0,50.0,60.0
23727,2021.05.24 17:19,美 전자기기 보증업체에 삼성전자 200억 공동투자,50.0,60.0,70.0,80.0
23728,2021.05.24 17:18,"[포토] 삼성전자 스마트 모니터 ""PC 없이 콘텐츠 즐겨요""",60.0,70.0,80.0,90.0
23729,2021.05.24 11:25,삼성전자 목표가 `하향` 리포트 또 나왔다…올들어 세번째,30.0,40.0,50.0,60.0
23730,2021.05.24 11:01,"삼성전자, 스마트 모니터 신제품 전세계 출시",60.0,70.0,80.0,90.0
23731,2021.05.24 10:01,"삼성전자, 연결·휴대성 좋아진 블루투스 스마트 키보드 출시",50.0,60.0,70.0,80.0
23732,2021.05.24 04:57,하나금투가 삼성전자 목표주가 내린 까닭은,40.0,50.0,60.0,70.0
23733,2021.05.25 17:31,액티브 ETF 8종 출격…삼성전자·현대차·SK이노 담았다,70.0,80.0,90.0,95.0
23734,2021.05.25 08:09,"한미정상회담 이후, 반도체 빅사이클과 삼성전자의 운명! [자이앤트썰]",40.0,50.0,60.0,70.0
23735,2021.05.25 04:01,"삼성전자서비스, 차별화된 상담 서비스로 고객의 마음 얻어",50.0,60.0,70.0,80.0
23736,2021.05.25 00:07,삼성전자 본사를 해외로 이전한다면 [매경포럼],60.0,70.0,80.0,90.0
23737,2021.05.26 17:30,"반도체 전쟁중인데…삼성전자 세금부담, TSMC 2.5배",40.0,50.0,60.0,70.0
23738,2021.05.26 14:00,풍부해진 음향 가지고 돌아온 2021년형 삼성전자 사운드바,70.0,80.0,90.0,95.0
23739,2021.05.26 13:15,"[아이넷 AI 로봇 기자] 위드텍(348350), 삼성전자(주)와 111.1억원 규모 계약 체결",50.0,60.0,70.0,80.0
23740,2021.05.26 10:49,집에서 즐기는 극장 체험…삼성전자 프리미엄 사운드바 Q시리즈 최고급 모델 출시,60.0,70.0,80.0,90.0
23741,2021.05.27 17:34,[포토] 발냄새 끝…삼성전자 `비스포크 슈드레서`,40.0,50.0,60.0,70.0
23742,2021.05.27 17:29,10만전자 휘청이자…LG·현대 그룹주펀드 수익률 삼성 역전,30.0,40.0,50.0,60.0
23743,2021.05.27 11:01,"삼성전자, 신발 최적 상태 관리해주는 `비스포크 슈드레서` 출시",60.0,70.0,80.0,90.0
23744,2021.05.27 09:25,삼성전자 15% TSMC 25% 1분기 반도체매출 쑥...인텔 역성장,70.0,80.0,90.0,95.0
23745,2021.05.28 16:04,"삼성전자, 바이엘과 `AI의사 앱` 투자",50.0,60.0,70.0,80.0
23746,2021.05.28 04:01,"삼성전자, 매출 1조 넘는 강소협력사 9곳…K-반도체 생태계 떠받친다",60.0,70.0,80.0,90.0
23747,2021.05.30 14:03,"시청각 장애인용 TV…삼성전자, 공급자로 선정",50.0,60.0,70.0,80.0
23748,2021.05.31 20:47,"삼성전자 애플, LG폰 반납하면 15만원 보상…""자급제도 가능한가요?"" 문의 쇄도",40.0,50.0,60.0,70.0
23749,2021.05.31 20:06,"""삼성전자 추격 따돌리자""…TSMC, 일본 손잡고 반도체 연구거점 3700억 투자",30.0,40.0,50.0,60.0
23750,2021.05.31 16:30,"[아이넷 AI 로봇 기자] 라이트론(069540), 삼성전자(주)와 17.5억원 규모 계약 체결",50.0,60.0,70.0,80.0
23751,2021.05.31 11:07,"MZ세대 10명 중 9명, 장기투자 코인보다 ‘삼성전자’",60.0,70.0,80.0,90.0
23752,2021.06.01 20:02,"""반도체 산업, 삼성전자 시대 저문다"" 강방천 섬뜩한 전망 이유 & 그가 꼽은 최고의 주식",30.0,40.0,50.0,60.0
23753,2021.06.01 14:02,"삼성전자, AI로 냉방속도·에너지효율 향상시킨 시스템에어컨 실외기 출시",60.0,70.0,80.0,90.0
23754,2021.06.01 11:01,"삼성전자, 인공지능 갖춘 대형 시스템에어컨 출시…성능·에너지 효율↑",70.0,80.0,90.0,95.0
23755,2021.06.01 10:27,"10만 전자 멀어지나…""D램 최신 공정 지연"" 삼성전자 목표가 하향",40.0,50.0,60.0,70.0
23756,2021.06.02 12:31,"삼성전자, 보호종료 청소년 자립 돕는다…광주센터 2일 개소",50.0,60.0,70.0,80.0
23757,2021.06.03 22:17,목표주가 줄줄이 떨어진 삼성전자…하반기 투자 매력 되찾나,60.0,70.0,80.0,90.0
23758,2021.06.03 17:37,외국인 기관 쌍끌이…삼성전자 SK하이닉스 돌아왔다,50.0,60.0,70.0,80.0
23759,2021.06.03 17:37,삼성전자 이어 현대차마저…목표주가 낮춘 보고서 등장,60.0,70.0,80.0,90.0
23760,2021.06.03 16:40,"""값싼 메모리 주력""…中 `저가 반도체` 굴기 삼성전자 SK하이닉스에 위협될까",50.0,60.0,70.0,80.0
23761,2021.06.03 16:06,삼성전자·SK하이닉스 2%↑…코스피 최고치 턱밑 마감,70.0,80.0,90.0,95.0
23762,2021.06.03 15:03,삼성전자 목표가 내린 증권사들 ‘머쓱’…부정적 리포트 잇따르자 주가는 강세,60.0,70.0,80.0,90.0
23763,2021.06.03 14:21,"삼성전자, 무선청소기 신제품 `비스포크 슬림` 출시",70.0,80.0,90.0,95.0
23764,2021.06.03 10:57,삼성전자·LG화학 등 대형주 모처럼 강세…코스피 오전장에 3240선 돌파,60.0,70.0,80.0,90.0
23765,2021.06.03 10:10,"""반도체 산업, 삼성전자 시대 저문다"" 강방천 섬뜩한 전망 이유 & 그가 꼽은 최고의 주식",30.0,40.0,50.0,60.0
23766,2021.06.04 15:41,MZ세대와 전략 공유한 삼성전자 사장단,50.0,60.0,70.0,80.0
23767,2021.06.04 10:13,"""직원 74만명에 갤럭시 한 대씩 쏜다""…삼성전자, 월마트와 `역대 최대` 계약",70.0,80.0,90.0,95.0
23768,2021.06.05 06:01,"""반도체 산업, 삼성전자 시대 저문다""…강방천 섬뜩한 예측",50.0,60.0,70.0,80.0
23769,2021.06.06 18:28,[CEO] 4년후 세계 10위 LNG선사 목표…해운업계의 삼성전자로 키울것,30.0,40.0,50.0,60.0
23770,2021.06.06 17:13,美마이크론 최첨단 D램 양산…삼성전자 SK하이닉스 앞질렀다,50.0,60.0,70.0,80.0
23771,2021.06.06 17:07,TSMC 공세 더 거세진다…삼성전자 반도체 초격차 흔들리나,60.0,70.0,80.0,90.0
23772,2021.06.06 11:38,"""SF 영화 현실이 된다""…삼성전자 `피부에 붙이는 올레드` 개발했다",50.0,60.0,70.0,80.0
23773,2021.06.07 09:12,"미래의 삼성전자, 스타트업 키워라",30.0,40.0,50.0,60.0
23774,2021.06.08 17:32,"삼성전자 ""200단 낸드 개발중""…美마이크론 추격에 `메모리 초격차` 청사진 공개",50.0,60.0,70.0,80.0
23775,2021.06.09 21:02,"동학개미, 삼성전자 사랑 식었나…7개월만에 순매도, 외국인은 사들였다",40.0,50.0,60.0,70.0
23776,2021.06.09 17:11,삼성전자 8나노 RF공정 개발…5G 스마트폰 통신 칩 초격차,60.0,70.0,80.0,90.0
23777,2021.06.10 17:32,"""메모리가 다 아니다"" 삼성전자, 日소니 맹추격 나섰다…세계 최소 이미지센서 출시",50.0,60.0,70.0,80.0
23778,2021.06.10 17:31,[포토] 더 강력해진 삼성전자 비스포크 식기세척기,70.0,80.0,90.0,95.0
23779,2021.06.12 15:27,삼성전자 투자 ‘이 신호’가 오면 신이 주신 기회다 [자이앤트 썰],60.0,70.0,80.0,90.0
23780,2021.06.12 11:01,마이크론은 과연 삼성전자 SK 하이닉스 제쳤을까…커지는 기술 뻥튀기 논란,50.0,60.0,70.0,80.0
23781,2021.06.13 13:37,올 3분기부터 기회 온다…삼성 `10만 전자` 넘으려면 한국 증시 PER 15배 넘어야[자이앤트TV],30.0,40.0,50.0,60.0
23782,2021.06.14 11:15,"삼성전자, SCPC 참가자 모집…국내최대 SW대회, 총상금 1억",50.0,60.0,70.0,80.0
23783,2021.06.15 17:26,"삼성전자, 화웨이 텃밭 유럽서 첫 5G사업 수주했다",70.0,80.0,90.0,95.0
23784,2021.06.15 17:10,[포토] 삼성전자 `더 프레임`으로 몬드리안·칸딘스키 감상,50.0,60.0,70.0,80.0
23785,2021.06.15 16:38,"`보이는 ARS` 콜게이트, 삼성전자 출신 이강민 대표 선임",40.0,50.0,60.0,70.0
23786,2021.06.16 15:36,"[아이넷 AI 로봇 기자] 코스피 마감, 3,278.68P (0.62%↑) 삼성전자, 현대차등 상승세",60.0,70.0,80.0,90.0
23787,2021.06.16 08:43,"삼성전자, 美 캘리포니아 주립대와 6G THz 대역 통신 시스템 시연 성공",70.0,80.0,90.0,95.0
23788,2021.06.16 08:25,삼성전자 아웃도어 TV `더 테라스` 업계 최초로 美 UL 야외 시인성 화질 검증 획득,60.0,70.0,80.0,90.0
23789,2021.06.17 07:21,"삼성전자·씨젠, 대장주가 횡보하는 이유 [자이앤트 썰]",50.0,40.0,30.0,20.0
23790,2021.06.18 11:03,[아이넷 AI 로봇 기자] 오이솔루션 `삼성전자 5G 장비 수주 확대 수혜 기대` 증권사 발표에 강세…4.0%,70.0,60.0,50.0,40.0
23791,2021.06.19 06:01,"""美中보다 삼성전자가 유일한 위협""…전세계 반도체 `절대 갑` TSMC 주가 이것에 달렸다",80.0,70.0,60.0,50.0
23792,2021.06.21 17:48,[IR52 장영실상] 삼성전자 스마트폰 `100배줌 이미지센서` 기술혁신賞,60.0,50.0,40.0,30.0
23793,2021.06.21 16:21,"삼성전자, 게이밍 모니터 오디세이 2021년형 신제품 출시",50.0,40.0,30.0,20.0
23794,2021.06.21 11:15,지난주 동학개미 삼성전자 순매수 전환,40.0,30.0,20.0,10.0
23795,2021.06.21 11:01,"삼성전자, 게이밍 모니터 신제품 `오디세이` 4종 21일 출시",50.0,40.0,30.0,20.0
23796,2021.06.21 10:04,"""300만 주주 속탄다""…삼성전자 장중 `7만전자` 추락, 증권가 `비관보다는 긍정`",30.0,20.0,10.0,5.0
23797,2021.06.21 09:26,"""삼성전자 SK하이닉스 현대차 믿음직스럽네""…6월 수출 20일까지 29% `쑥`",70.0,60.0,50.0,40.0
23798,2021.06.22 23:01,"삼성전자 차세대 5G 칩 3종 공개…""초연결시대 진입 앞장""",60.0,50.0,40.0,30.0
23799,2021.06.22 17:21,삼성전자 5G 장비·솔루션…유럽 수출길 열기 `총력전`,70.0,60.0,50.0,40.0
23800,2021.06.22 17:18,‘삼성전자 최연소 임원’ 인도 과학자 회사 떠나,40.0,30.0,20.0,10.0
23801,2021.06.22 17:06,삼성전자 146번 수상 최다…중견·中企 1등은 한온시스템,50.0,40.0,30.0,20.0
23802,2021.06.22 16:02,"삼성전자, 다음주 MWC 2021서 구글협업 스마트워치 OS 소개",60.0,50.0,40.0,30.0
23803,2021.06.22 04:01,"삼성전자, 1500만명 홀린 `콘텐츠 만물상자` TV플러스",50.0,40.0,30.0,20.0
23804,2021.06.23 15:09,"SK매직, 삼성전자 가전제품 렌탈 서비스 출시",40.0,30.0,20.0,10.0
23805,2021.06.24 17:32,`네카오`에 시선쏠린 지금 삼성전자 비중늘릴 적기?,50.0,40.0,30.0,20.0
23806,2021.06.24 11:05,"""지금이 삼성전자 담을 적기""…카카오 네이버 `씽씽` 외면받는 반도체 비중 늘려야 하는 이유",30.0,20.0,10.0,5.0
23807,2021.06.25 17:08,외국인·기관의 배신?…삼성전자 카카오 개미만 산다,40.0,30.0,20.0,10.0
23808,2021.06.25 16:11,"네카오 뛸 때 주춤했던 삼성전자, 실적 앞세워 ‘300만 동학주주’ 웃게 만들까",50.0,40.0,30.0,20.0
23809,2021.06.25 15:42,"뷰노-삼성전자, 디지털 엑스레이 시스템에 AI 탑재 계약 체결",60.0,50.0,40.0,30.0
23810,2021.06.25 13:55,"[아이넷 AI 로봇 기자] 광명전기(017040), 삼성전자 주식회사와 120.4억원 규모 계약 체결",70.0,60.0,50.0,40.0
23811,2021.06.25 13:43,"[아이넷 AI 로봇 기자] 뷰노(338220), 삼성전자 주식회사와 3억원 규모 계약 체결",50.0,40.0,30.0,20.0
23812,2021.06.25 09:31,삼성전자 직원들 7월 27일부터 모더나 맞는다…기업 자체접종 확산,60.0,50.0,40.0,30.0
23813,2021.06.26 11:01,"""라이벌 대만 의식?""...삼성전자 SK하이닉스 직원 `모더나` 맞는다 [위클리반도체]",70.0,60.0,50.0,40.0
23814,2021.06.26 09:49,"""내가 왜 그랬을까""…카카오 올 98%↑ vs 삼성전자 0.7% 상승",40.0,30.0,20.0,10.0
23815,2021.06.27 21:01,"올 -2.2% 삼성전자…증권가 ""하반기 더 나은 대안 없다"" 이유는?",30.0,20.0,10.0,5.0
23816,2021.06.27 17:38,"""올해에만 24조 사들였는데 수익률 -2.2%"" 개미 삼성전자에 울었다…카카오는 9.5% 수익",40.0,30.0,20.0,10.0
23817,2021.06.27 17:14,[포토] 삼성전자 `비스포크 홈` 유럽 공략,50.0,40.0,30.0,20.0
23818,2021.06.27 14:37,"베트남 ""백신비 내라""…삼성전자 28억 LG전자 15억 줄줄이 거액 내놨다",60.0,50.0,40.0,30.0
23819,2021.06.28 17:36,동학개미 27조나 사들였는데…삼성전자 목표가 또 낮췄다,70.0,60.0,50.0,40.0
23820,2021.06.28 16:58,삼성전자 작년 세금 11조1000억 냈다…한국엔 73% 8조1000억 납부,80.0,70.0,60.0,50.0
23821,2021.06.28 15:14,5거래일 연속 상승 국민주 삼성전자…하반기엔 10만전자 갈까?,70.0,60.0,50.0,40.0
23822,2021.06.28 08:54,"삼성전자, 한국전력과 `홈 에너지 솔루션` 개발 업무협약",60.0,50.0,40.0,30.0
23823,2021.06.29 17:52,"삼성전자, 디지털인재 육성 2배 늘린다",50.0,40.0,30.0,20.0
23824,2021.06.29 09:52,"갤럭시워치, 폰과 더 가까워졌네…삼성전자, MWC에서 `원 UI 워치` 공개",40.0,30.0,20.0,10.0
23825,2021.06.29 09:38,"삼성전자, 새로운 갤럭시 워치 사용자경험 `원 UI 워치` 공개",50.0,40.0,30.0,20.0
23826,2021.06.29 04:01,"삼성전자, 사내외 벤처 인큐베이팅 가동…5년동안 500개 프로젝트 육성",60.0,50.0,40.0,30.0
23827,2021.06.29 04:01,"삼성전자, 201개 협력사와 상생협의체 운영…자금·기술·인력 지원",70.0,60.0,50.0,40.0
23828,2021.06.30 19:38,"`삼성 저격수` 박용진의 변신…""삼성전자는 대한민국의 자랑스러운 기업""",80.0,70.0,60.0,50.0
23829,2021.06.30 17:31,"청소년 SW 꿈나무 육성…삼성전자, 창작대회 개최",70.0,60.0,50.0,40.0
23830,2021.07.01 16:08,"`구글 출신` 이원진, 삼성전자 사장 승진",60.0,50.0,40.0,30.0
23831,2021.07.01 10:39,삼성전자 SK하이닉스 깜짝실적 내놓나…마이크론 분기 영업이익 103% 증가,50.0,40.0,30.0,20.0
23832,2021.07.02 04:01,"주식 투자자, 삼성전자 SK하이닉스 이어 검색 많이 한 반도체 보고서는 DB하이텍",40.0,30.0,20.0,10.0
23833,2021.07.02 00:56,[단독] 삼성전자·SK하이닉스 디지털세 낸다,50.0,40.0,30.0,20.0
23834,2021.07.03 11:01,"""30년전 점유율 50% 세계 1위 영광 되찾겠다""...복수의 칼 가는 일본, 삼성전자 TSMC 넘을까",60.0,50.0,40.0,30.0
23835,2021.07.04 21:36,"300만 ‘동학개미’ 애태우는 국민 주식-삼성전자, 실적 전망 ‘굿’…파운드리가 변수",70.0,60.0,50.0,40.0
23836,2021.07.04 11:43,"""300만 주주 속앓이"" `8만전자` 턱걸이 삼성전자…7일 대반전 계기 잡을까",80.0,70.0,60.0,50.0
23837,2021.07.05 18:53,"삼성전자, 7일 2분기 실적발표...영업이익 11조 넘기면 반등 계기되나",70.0,60.0,50.0,40.0
23838,2021.07.05 17:20,[단독] 삼성전자 SK하이닉스 이어 현대차까지…디지털세 대상되나,60.0,50.0,40.0,30.0
23839,2021.07.05 16:12,"7일 실적 발표 삼성전자, 메모리 가전 성과급 100% 지급한다",50.0,40.0,30.0,20.0
23840,2021.07.05 14:08,"윤석열 측 ""삼성전자 커넥션? 인사청문회서도 문제 안돼""",40.0,30.0,20.0,10.0
23841,2021.07.05 08:13,"삼성전자, 한화큐셀과 가정용 에너지 솔루션 사업 분야 협력",50.0,40.0,30.0,20.0
23842,2021.07.07 17:53,`반도체 부활` 삼성전자 2분기 깜짝 실적,60.0,50.0,40.0,30.0
23843,2021.07.07 17:46,삼성전자 `반도체의 힘`…올해 영업익 50조원 보인다,70.0,60.0,50.0,40.0
23844,2021.07.07 17:40,삼성전자 깜짝실적에도 `비실`…기관 외국인 또 팔았다,80.0,70.0,60.0,50.0
23845,2021.07.07 14:14,`백약이 무효인가`...삼성전자 2분기 어닝서프라이즈 불구 주가하락,70.0,60.0,50.0,40.0
23846,2021.07.07 10:25,"""슈퍼호황급 실적""…삼성전자, 반도체 덕에 영업익 12조 돌파 [종합]",60.0,50.0,40.0,30.0
23847,2021.07.07 09:20,"""12조 깜짝 실적인데 주가는 왜…"" 300만 삼성전자 주주 애탄다",50.0,40.0,30.0,20.0
23848,2021.07.07 08:42,"[속보] 삼성전자 2분기 깜짝실적…영업익 12조5천억원, 시장 전망치 10.7% 상회",40.0,30.0,20.0,10.0
23849,2021.07.08 17:57,"[단독] 3조 공룡펀드 매니저 ""TSMC 일단 털었다…삼성전자 투자 매력은 오래갈 것""",50.0,40.0,30.0,20.0
23850,2021.07.09 04:01,삼성전자 11개 부문 1위 석권…자이·대한항공·하이카·신한은행 17년 연속 1위,60.0,50.0,40.0,30.0
23851,2021.07.09 00:02,`물들어올 때 노 저어라` 지금 삼성전자에 필요한 말 [사설],70.0,60.0,50.0,40.0
23852,2021.07.10 11:01,`매출 200조 벽` 8년째 갇혔다...삼성전자 최고 실적에도 못 웃는다,80.0,70.0,60.0,50.0
23853,2021.07.10 09:27,월 1만원대 특급호텔 PT 나왔다…삼성전자 `홈피트니스` 눈길,70.0,60.0,50.0,40.0
23854,2021.07.11 20:56,깜짝 실적후 3일간 5000억 팔았다…삼성전자 파는 외국인 왜?,60.0,50.0,40.0,30.0
23855,2021.07.11 17:29,삼성전자 한숨 돌리나…中시진핑 `반도체 굴기` 칭화유니 법정관리 신청,50.0,40.0,30.0,20.0
23856,2021.07.11 16:47,"삼성전자 반사이익?…미국, TSMC 중국 공장 증설 막았다",40.0,30.0,20.0,10.0
23857,2021.07.11 16:47,"[포토] 삼성전자, 워커힐에 `포레스트 시네마`",50.0,40.0,30.0,20.0
